x,y,target
11.179580635632233,-3.6583027020063383,0
5.1819856387262115,-8.88002776803937,0
-5.304147452338773,0.9763152396432855,0
3.314730148943881,-9.195554395172733,0
2.43608862229415,-9.781082678625724,0
-6.3029921285995645,-1.3437897813529638,0
-5.340896973287144,-6.493930800924545,0
12.006731686814524,-2.1524929412513956,0
12.254850952963814,-0.8878263160622633,0
-6.071174428815247,0.5054288099830617,0
10.111519615792778,-5.614553110540339,0
-2.743488182415696,3.8059889681013703,0
-5.5984990225151625,1.6542862202487454,0
-0.5109074159921039,3.1796754707489923,0
-5.099437055240493,-6.2377696047035665,0
-6.283378320438974,1.0638131946090719,0
3.108180536442774,-9.591015122069019,0
10.314508151471326,-4.787719220568309,0
-2.2114336439215485,-8.763164308880908,0
-6.0939774447103945,0.32742069592195017,0
-1.4521564667229447,-8.631127008574493,0
-6.22313598771753,-2.710348429805042,0
-4.52583371367144,2.7291960937105406,0
1.8829360440579035,-9.54369787582021,0
1.3028467613398278,1.4787682533014221,0
8.913351040990872,-6.660779170700369,0
10.491671708517535,-4.59812558172768,0
12.104960347241908,-2.8988477946177906,0
11.988977311088316,-2.1617772649502607,0
11.613550090491664,-3.2110425686302597,0
10.835411077330729,-4.537071724157845,0
-5.545648469060062,-5.159990811923435,0
8.861285724608289,-6.780710138838587,0
-1.285545201969447,3.7759374344953307,0
1.251566549785787,-9.603875231081,0
12.588018489988766,-0.9762989388216259,0
-2.966940341720145,3.616673863716288,0
-4.180938195166632,-7.099743528704332,0
12.289609300857427,-1.8663451767621944,0
10.877426467124222,-4.2185777943679525,0
-4.062893749302674,2.610700802536499,0
-6.73150810421852,-1.2957831746543929,0
-6.454589113670314,-3.132004228237934,0
11.244894098642227,-3.7141533370805306,0
9.577510135488547,-5.911498915412555,0
-6.662118183906914,-2.4569262419357445,0
-6.185191958711398,0.9635753514762806,0
12.562479514481515,-0.9051063050342694,0
4.630500944040349,-9.103403982610514,0
10.603074345785705,-4.329765958650846,0
0.3576190088582579,-9.854841818801061,0
-5.988495315669258,0.08856007255102114,0
5.45993655823719,-8.76464574672312,0
-2.6968295355147975,-8.2139039830511,0
-6.459957184817467,-3.6693518781309615,0
12.779286999940105,-1.508984503448366,0
3.4367228711846654,-9.254667798953081,0
-6.421652257243059,-3.920097728773511,0
-1.9126455223818672,3.5019920844326005,0
3.264949081991437,-9.297766893381082,0
-6.527054319327678,-2.918824395882291,0
-5.199056741110447,2.164759327781901,0
-3.7002316040274343,-8.208484155512496,0
0.29871260679930534,-0.15419221529457589,0
11.665203136494366,-3.0391956032662346,0
-0.01751241417918517,3.1510431774015744,0
0.5358416333272905,-9.571167053515426,0
11.862676221754995,-2.275098035094881,0
-5.991786719796842,-3.133379633089819,0
0.3552477563970032,2.9456115189449252,0
1.1112902798178477,1.334768653280787,0
-3.747110406665083,-7.6840460814831895,0
7.400584715207333,-7.359870990204358,0
0.8212517845404342,0.6965145106807162,0
2.0069915309933593,-9.647981943918415,0
9.257707538419162,-6.476072767127709,0
6.2824936616785605,-8.477945583012174,0
11.419637688756456,-3.249410000337244,0
-4.054146605309562,-7.445606242341216,0
4.789147118516209,-8.993081128323867,0
0.22528085904336856,3.0834290491022824,0
-5.19273248056139,2.2353228800792166,0
-2.3921138480321673,3.5060584343132293,0
-5.916196579240452,0.6754225699286321,0
-2.1463365969143107,3.5988407340493365,0
6.1431021699792865,-9.045846755679639,0
-2.8484650731679397,3.641110022005899,0
-6.046462886504236,-4.931166183077586,0
12.116417138173977,-2.532713432691934,0
12.570170186034305,-0.9358988769987096,0
-2.9267802329086843,-8.400140543852082,0
8.529672337357265,-6.790564047563243,0
-6.043765873236939,-0.1253167101957714,0
-6.552576366638614,-1.2714910115935132,0
0.11735917833833381,-9.420842220440584,0
12.29259561365408,-1.641970330995856,0
1.014057717829406,0.4964990649783705,0
9.504481867110277,-5.850732997046612,0
12.323058042423288,-0.6510003509700805,0
7.387256923180356,-8.035625274413578,0
1.9411121576711117,-9.19549936474011,0
-5.324380184662561,1.5940659208227679,0
-5.618957675944291,1.4212917225273907,0
4.723905002118129,-9.27187349139345,0
12.411633666596725,-0.5847636577930344,0
12.775897690837368,-0.5047126928302659,0
9.454706430471546,-6.6698408139734084,0
-0.8788981823455692,3.706637504439328,0
-5.203171604257913,2.1611192480161616,0
6.833135463243215,-8.193605867664182,0
-5.260866200359806,-5.9178733740156195,0
-3.6087013075634573,-8.064503808366894,0
0.1733698739101886,-9.417493920785464,0
10.951947652727236,-3.861156197118796,0
-4.773282351901971,1.2878143464228686,0
0.8037123282535485,0.6201248356054302,0
-3.1021487869558224,3.655515716957371,0
-1.4941493134241992,3.4018267353002067,0
11.793420877224756,-2.907156178269796,0
0.09339709988894587,0.07558389638923269,0
1.164188228199904,-9.354754896819303,0
0.3869806365502002,2.832519456095927,0
-6.680361066931271,-0.8874086678343532,0
-4.135127555203123,-6.657231786212983,0
3.8032916880329273,-9.08622232657142,0
-4.092404235714016,-7.850103898281186,0
-5.803925545347484,0.8001637873801701,0
9.262052055748326,-6.624149798517694,0
9.350464142720691,-6.492184426346941,0
-1.6978251054178486,3.8316876213138866,0
2.939436100103416,-9.941267794237588,0
-5.10494529964047,1.9949083250885993,0
0.483304904556193,-9.619263322566939,0
0.5953633918883026,-9.112517819617684,0
-5.118293119226858,2.3305048079887705,0
8.832636734501664,-6.756154503399353,0
-1.1333979418734366,-8.966952013693492,0
-6.678370400298774,-3.1096148237916545,0
8.70371147901394,-6.754996058620448,0
-6.646434495814486,-0.9063838853891559,0
-6.247584464883769,-0.5168057613469659,0
0.6217329979774886,-9.539792333437553,0
5.3722665899150925,-9.139386683748493,0
10.982802279002753,-4.306787786122022,0
3.7711782747730367,-9.413506362781659,0
-2.1212413826439915,-8.889587821663401,0
-5.393542516325719,1.593753928138023,0
-6.592126203087727,-0.9882671239857824,0
11.242699361666542,-3.310667747182814,0
-4.700898620173253,2.5072629847797776,0
10.255489094267691,-5.1820976579808375,0
0.7348530996362264,-9.756417265465108,0
-2.8488987800564303,-8.479539261272038,0
6.22422471985036,-8.296825113779626,0
11.619266599632928,-3.1753715391544777,0
1.5723068418465718,-9.587268272643238,0
8.589325461656525,-7.072552610288435,0
-5.92480291215843,-4.204274044502849,0
-6.55446619764278,-1.0664503685179256,0
-6.108402885372079,0.6945201121080766,0
-6.010000795457093,1.0055722060245145,0
-3.606694096355252,-7.537998582246905,0
3.9063311039691087,-9.498113547951883,0
-5.861949283603506,0.5555150234932865,0
1.1182221170014754,0.9008428264005279,0
10.874014947709435,-3.8279019886054666,0
-0.8235599821672221,3.8752165540168857,0
3.7483038021797173,-9.353275175966154,0
-5.034508098288071,-6.795162255908092,0
6.886369629260501,-8.357652007884752,0
10.848815712209657,-4.240819455196268,0
-6.286835103747369,-4.6382246399621305,0
8.654045392963114,-6.671529559915779,0
-2.9552818533833913,3.902532191297654,0
-1.336188166233392,-8.8704065821896,0
5.624593009628556,-8.952665106613702,0
-2.1642503391056365,-8.646428899571543,0
12.105032966661636,-1.1395907332360264,0
-6.544568317410763,-0.41999126382067475,0
-4.632580755951292,2.4268184262707964,0
-3.0727951478992086,-8.260968994204283,0
9.016716641309987,-6.975972580738833,0
3.464557370520557,-9.323400104580363,0
10.134250000342085,-5.753884321978455,0
-4.681702583909396,-6.393912168510484,0
-4.166867089647585,2.9474709290563044,0
11.431577854730277,-4.302785287810268,0
9.033435866380774,-7.012067467290318,0
11.445159903479707,-2.8289128152198844,0
0.796875027167051,-9.77768774046563,0
-5.606180512719958,1.159357910161847,0
-2.6807030725639907,-8.579967155022567,0
-3.8430802889043245,-7.417879813329087,0
6.782211861125231,-8.69896699137407,0
-3.061382731372989,-8.348101464705897,0
2.165184234981191,-9.728490020583385,0
-5.502237816352183,-5.347750711441051,0
-0.46284981876189063,-9.007862148598935,0
4.286212023506361,-9.587989432610007,0
-5.728111157013521,0.8834336882115665,0
-2.8789521436855403,-8.279165932717536,0
6.765147146567422,-8.312982810230112,0
-4.530326454911021,2.709453311520855,0
-4.915983201013791,2.78579927143784,0
10.000966012251691,-5.495266500642004,0
-6.655267857924196,-1.4157106177473158,0
10.461863661161305,-5.404788518187825,0
-5.832943171391868,1.0423441866811864,0
5.426259152073744,-8.807023603537635,0
-6.374482339775925,-3.896624640328244,0
-2.4416148998271767,3.577782927948497,0
-1.34126109741388,-9.218977399844393,0
12.39804594495338,-1.0686122052091427,0
-3.80546205935961,3.421245659229551,0
-2.310704498716195,-8.388351423409615,0
11.658070973519827,-2.369955934096267,0
-4.612656429207087,-6.954402464503184,0
10.262944254608787,-4.8323454440414695,0
10.871487993216904,-4.056682842570443,0
-4.760239822242792,-6.562294411318172,0
-5.930337219551637,0.37838117128484067,0
-0.7411837674620892,3.5031666512860764,0
4.97156184125628,-9.34146787521717,0
-5.526860501485981,1.4184595970522798,0
2.669550152537409,-9.460995226129661,0
-3.483172049826826,3.1683846340348785,0
8.08545732233159,-7.171073563250511,0
-0.5082875262894002,2.969120578194304,0
-2.3417277262940157,3.7843110286623745,0
0.9515222470500282,2.1832194693066413,0
12.309006543237695,-0.24225236582996157,0
-6.2105547206140175,-4.3518403252934235,0
5.10743056764429,-9.041997994943793,0
-4.800579297902999,-6.929567455893637,0
-6.4308588939668105,-2.3175536671831702,0
9.535727062655448,-6.0845807489114,0
0.3399396898753072,-9.312055081059254,0
12.413455811906811,-0.4744821901673233,0
-0.25702850118371307,-9.415532485476877,0
-6.025871681910795,-4.962603767190227,0
-5.958195757753444,0.49249049670453776,0
4.911866442223522,-9.215001953517579,0
7.997103634521009,-7.617192734262878,0
1.0466104869745942,1.8729296339346921,0
-6.675505057562794,-3.7391910787221923,0
-5.481324868259263,1.7249326234585827,0
-5.222759273224347,2.4947924289782364,0
4.394668633493351,-9.352499552434185,0
0.366042398612478,-9.349063393673744,0
6.33287039939741,-9.060511652619201,0
-6.402309845940221,-3.5254515735438514,0
9.706394201170843,-5.899289547212943,0
-4.999888209505349,-6.202107103684937,0
-6.764104251582401,-2.572938628998815,0
-7.010393819192271,-2.0707262362757173,0
1.6242435640297277,-9.273492833981393,0
7.051851880175035,-7.962484811866628,0
-6.310161179694389,-0.37755364792474394,0
-5.404489144710383,0.9549057178811151,0
-6.422005635506419,-2.1020310961522193,0
-2.3806909300623493,3.6432133634347084,0
0.6290199372167287,2.702100015833219,0
-1.477093464487355,-9.10860095935424,0
-6.28148362917174,0.050153711680704906,0
0.9861582307229702,1.9461202451225474,0
9.292953262488913,-6.409323010264345,0
10.35289117248631,-4.899414152029694,0
-6.204750510722113,-1.9247759799599145,0
-2.205718009557039,-9.133810374858665,0
-6.310998973492226,0.47435390752382434,0
-4.224375360033574,-7.473166717772451,0
-6.3404504917396265,-1.1357034754762048,0
-2.9911651292307573,3.317435374613344,0
2.397716059875976,-9.377725737065143,0
12.353503328275101,-1.4157968241540353,0
-5.969972679335676,0.6693882272491574,0
-2.308958091813162,3.659119117716925,0
8.988985711937206,-6.676730710770067,0
-1.2034405149280905,-9.475130058225279,0
9.914417048869684,-5.196148535890555,0
12.244019985700922,-1.7563092747045468,0
-6.537571648233067,-1.3382382175835292,0
-6.024588224468997,-4.269493241798285,0
-2.907552092043432,3.613728670038801,0
0.38578654714481475,-9.686699485916403,0
-6.48929865077286,-0.9867933604291316,0
-6.157486886883187,-1.4846359459475933,0
5.147845473447962,-9.029167446275357,0
-6.539129319454082,-1.8643390649071807,0
7.477019048139978,-8.094046719535179,0
9.784334248519132,-6.468342247272147,0
-0.17214066623784402,-9.74395542675196,0
-2.0790040778621868,3.3645776439469897,0
-1.420738132675467,3.4672691157117526,0
6.848821360383929,-8.128270272382508,0
12.597892504065,-0.26825037940083624,0
-4.071026702739722,-7.251736242933318,0
-6.460360629927537,-2.1410806692594573,0
-1.466103681892048,-8.96095328943823,0
-4.5215556417456115,3.031240901572279,0
2.078377635203879,-9.679974754153626,0
-6.401231797555132,-0.1585926781484902,0
-5.124584714865598,1.650063278285757,0
-0.6083270146657092,-9.064294686505592,0
-6.563727341971689,-2.5206911928863707,0
-5.303077984370252,-5.449034674233334,0
7.248056433137653,-7.840327428188586,0
-2.24684588839186,-8.638150261717122,0
-6.3410262426232595,-3.632929633245804,0
-1.333016404058914,3.373989140967258,0
-6.335368872201878,-0.1874904203030924,0
-4.297334164506174,-6.523365407926722,0
-2.645699883576007,3.5122278590926337,0
-2.8988424647246798,3.3230785685885422,0
5.331674922643777,-9.43601769783912,0
11.944863149984062,-1.1019941505326394,0
-0.687143739789711,3.832313299129739,0
-0.29014406664072456,3.1282715831065118,0
-3.4629623796307722,3.256468067531736,0
-6.117343787082054,-4.743139993330857,0
1.0750646445547627,-9.50692023904433,0
-0.47345548042836105,-9.270157512887282,0
-6.800316364571269,-1.0660758811599194,0
-1.8358023505137235,3.8895703433973026,0
0.8660368815402897,1.1491568100611602,0
3.6066907939588417,-9.165525201301504,0
-4.138390135085969,2.9364547126354,0
4.958714294634843,-9.32409191739896,0
-3.4054074952932094,-8.017578850120927,0
8.448380552886322,-7.291132081425885,0
-4.640892096013674,2.506752191382028,0
-6.375836095958364,0.10509794505063066,0
-3.311129909196924,-8.243631945551726,0
-6.700118864499009,-2.245590773992309,0
10.055746810836075,-6.07362190347565,0
-4.641953433409615,-7.224089120668843,0
10.11572817977055,-5.895022475014466,0
8.977273337079806,-6.77324016693383,0
12.109858815670341,-0.436752741676121,0
-2.494329668727979,3.2769707002209487,0
0.2157580775081153,3.3888900796841113,0
-6.945829437294885,-2.2004212662095406,0
-2.735224785261214,3.9109717583768,0
10.983625600491548,-4.748182273984015,0
4.103837656522961,-9.515707332158097,0
-4.372662854527239,-7.2430496019033095,0
-6.6792226240325325,-1.8984777678485065,0
-4.355354827743801,-6.902786104207708,0
5.040334345761814,-9.438145205138476,0
-5.716323908843035,-5.38122776931885,0
0.680330169444616,2.8996128452637686,0
-2.5455478984120887,-8.903968767076206,0
-3.189646304536861,3.4634649251549203,0
12.206658514116821,-0.5718734940264099,0
-5.992334309448542,-4.424165986716834,0
-4.696060572899084,-6.695877346026196,0
11.335317600282549,-3.3703768794934383,0
7.523069706177645,-7.662873848748118,0
-7.115124344837424,-1.980586575967235,0
-5.17392026930964,-6.436215756336537,0
-3.601008663596019,-7.585771202706971,0
3.9840624599721046,-9.077390241843169,0
2.728189594815026,-9.657048338119482,0
-4.102649712944216,-7.650308209787808,0
4.049911615595804,-9.374739972864413,0
1.0307233273945395,-9.73375802278449,0
8.564109475106948,-7.199400106702988,0
11.328924293826475,-4.377315425053481,0
-5.99774588395726,0.29831374290349805,0
1.0412340302922314,1.8315020024847875,0
0.7908361398741486,0.9827288868625458,0
-4.772006325292657,-6.413498047883636,0
11.064840591615141,-4.475502609843832,0
9.669702824857044,-5.441064981701109,0
-6.1502786830141885,-0.08721487027200207,0
-2.4405995912098275,-8.444564800239178,0
-6.541553321416959,-4.2198482906282955,0
-6.086028972421779,0.5217890694094097,0
11.153906690162595,-4.264349698899659,0
4.228611266136195,-9.390746974067124,0
-6.662861879328607,-2.6944224348040953,0
8.629412845729382,-7.1926990821495655,0
-6.545674045711524,-1.1567876644193493,0
0.9817679936816064,2.1548944843016784,0
3.3789213572631107,-9.239686185716552,0
-6.815277921018424,-2.2553431330865257,0
0.7814463796257526,-9.463636028478282,0
4.409970511102,-9.583180069895866,0
0.4802956824358663,2.66057856952253,0
-6.192978885091359,-2.913982428968667,0
-4.811732746182481,-6.376704020673431,0
-3.0518916726921175,-8.339099025530146,0
-6.049842781035513,-5.261186507285982,0
-2.432566975930307,3.461023627804322,0
1.2075105229946552,-9.837679048400423,0
9.358276351362777,-6.100790669301835,0
-5.659564038825144,0.5044513466873891,0
0.2820356273420803,3.276423271579185,0
-5.140883842937383,-6.4383711139315265,0
-5.492746994929834,-5.698511910403601,0
-6.6527619273570915,-3.003246581991569,0
-2.690925001968116,3.605915612975387,0
-3.5019903495499882,3.7238690779129446,0
4.5594336718590815,-9.422232145939052,0
-5.7941742278528805,-4.9286986557538555,0
-3.1284409063378984,3.68518462353206,0
12.721481368637791,-0.3090299752343394,0
1.2262334311051286,0.9090599480602822,0
-6.396918057132974,-1.8547002650879028,0
5.234683203894337,-9.139937704318147,0
0.334514377966038,-9.598083317247125,0
12.429592480592165,-1.5973404071955808,0
-3.0793810857827673,-8.378156956509384,0
-6.556108633924269,-3.8054531219355443,0
-6.332967872595503,-0.6903841615861745,0
-6.672670195052584,-2.2676164446835307,0
5.668953671257943,-8.72496059585582,0
-5.699293236001298,1.4021732825005897,0
9.6847515325918,-5.956996932045044,0
-5.183131908990175,-6.284241205827784,0
0.5905834788250856,-0.07866519823688783,0
-2.9555302031890442,3.50238048599329,0
0.6742583637041021,-9.411690256966702,0
-0.9211236587884258,-9.44945881824953,0
12.426249622234376,-0.09328828620018867,0
6.270305327463691,-8.538231336606778,0
11.46416324278193,-4.048384104860181,0
0.37041901334700117,3.037646844121255,0
-6.2847671867873185,-3.0028133420479017,0
12.105401484933886,-2.3123430369152334,0
-5.876534702832609,0.6665318235036854,0
-5.949021396881069,-5.328972232574463,0
11.999130709818091,-2.686981184745473,0
7.476391748944412,-7.91088634304657,0
-0.43840282852075735,3.5567160615404303,0
-4.959663268226155,2.5077038787829005,0
8.919260231920044,-6.513979888964884,0
-4.727125492341006,2.237307286984564,0
7.655056001258471,-8.05238520568571,0
-0.5273896572766839,3.6058680984801157,0
-1.0609809103179357,-8.836261077513681,0
6.692146460242609,-8.327628133624904,0
-2.7926295553171805,-8.11892683131146,0
0.6327054781560498,-3.1188981683415085,1
1.9203218966889486,-3.526469635056629,1
6.593640199422656,3.2547769299586093,1
5.347973824677775,6.059098977314753,1
5.3583944947826785,5.984917933306306,1
-7.989019660553982,7.499976760083335,1
-2.719447274808084,9.330029483994194,1
-11.276929172806614,4.0724326191437665,1
-5.15842037079847,9.129242853012471,1
-10.842977729532224,4.040651225670156,1
1.1624139434291951,-3.614262377517206,1
6.681592603154045,0.44328405817496236,1
1.5857707203905824,9.059740605742043,1
-10.424549342128238,5.161706143041637,1
-0.30965043836159156,8.952321097994714,1
3.951924004240673,6.955392365163066,1
6.404952789377876,3.9982826440380737,1
3.0146259505639885,8.236502235805947,1
-5.4695136145724454,9.200818818456893,1
0.28198254298321035,9.062339564777421,1
4.465064793675854,6.649977702130117,1
6.194507214433029,1.2521741600055085,1
5.498232426931224,-1.3219209833297134,1
6.103980623752899,-0.33950282753573824,1
-5.5604991763570455,9.196051368242875,1
5.628676585768015,-0.8406373464270381,1
5.994715896635362,4.76443800652546,1
-10.675104901810723,4.690909755724458,1
-12.552585513938652,0.5708099595212285,1
1.1202097400487538,9.481361445692544,1
-0.38416623643847647,-2.9131888664081482,1
3.293196550646464,-3.491887303463666,1
0.1906201978749295,9.374961958208207,1
-4.618245049256922,9.471263473860233,1
-4.8425690491962685,9.585628001808457,1
-12.425942266591727,0.15113086896854533,1
6.38616453425679,2.44700843947191,1
6.319005937993077,0.378856501312889,1
0.18370395125215805,9.038716718202911,1
-11.630462077161624,4.348849506729174,1
1.699156186871902,9.001868133206036,1
-1.6212874843786307,9.83309750791216,1
-11.807744164108817,2.609447455438685,1
-4.3918622166189945,9.508193656123362,1
-5.526341821023776,8.666803905136893,1
-7.098856855476439,8.050959385879404,1
-8.745060055679879,7.1683284637743805,1
-11.990915257357244,2.539547231181487,1
5.048643596157872,-2.3602831725242206,1
5.756140002818692,-0.633380889409934,1
1.9733322041568284,8.33009730600909,1
4.515796943623537,7.262379665877801,1
6.509487552471333,4.446013795743671,1
1.029328008171583,8.923328972139657,1
-8.103574122826624,7.378197901864507,1
-10.190287894792128,5.9904570397563885,1
-12.376326429782576,1.5294258481033955,1
-11.37672173758578,3.9769297963333137,1
-5.305078198531951,8.782937819495753,1
5.62590810604563,-1.180929992878607,1
-3.363738897743558,9.551232229047434,1
-2.47177851645291,9.961826396934367,1
6.631573791997044,1.2912271240917224,1
5.114298756185033,6.534402059461678,1
-12.121746953223003,2.4405103488281292,1
-12.307916926400065,0.7819588397494106,1
5.827867239566482,-0.7584076004051921,1
-10.150319397105632,5.493055777047028,1
2.9168361645828638,-3.6043346709187096,1
5.6452950655080985,-1.5957560445305103,1
0.5623611233266395,-3.0316558857855904,1
5.322143108068597,6.2927570021873045,1
5.560449253669378,-0.9418982685250329,1
-3.51544125308435,9.456930424117438,1
-10.800212737105161,4.611297482721398,1
1.9697582979257775,8.65789808172533,1
6.069060306316719,-0.3890479354653974,1
2.082082909714624,8.446498489937467,1
6.531608998285806,2.6818465375961393,1
4.472618130338515,-2.6940858422807428,1
-1.6748717005716725,9.404357812107943,1
-1.2796557837379594,-1.6531798407855565,1
-9.13078594698871,6.949644488785028,1
-10.643415489435554,4.187680466049805,1
-11.827488372978394,2.797465122342076,1
-12.349120592101105,2.037090818100137,1
-11.914945986804728,3.0489196063283464,1
-10.912839644165986,4.801694371439191,1
5.826715971319784,5.211816172028745,1
-9.069531087440208,6.820099656595374,1
1.1603087722526468,-3.3684758329139237,1
-1.5821886082358116,9.754980147694132,1
-12.340312066143548,1.1135326200700857,1
3.448933372987439,-3.2838602637007357,1
4.613203484758932,6.784338773174907,1
-12.117237546099345,1.7524082658057203,1
-10.873553028044261,4.0847554380658355,1
3.9018009472106967,-2.3854749186369526,1
6.514668142599314,1.383653302279247,1
6.8446945453635815,2.8993626783267414,1
-11.377161441087475,3.548207086122165,1
-9.568679887713795,5.716958035318207,1
6.542507918443041,2.915198533489451,1
6.1124442206627485,-0.7553500020931788,1
-12.763053591541313,1.0022098213416064,1
-4.91573014594966,9.012035652402439,1
-10.364750589259348,4.465270463490564,1
-0.3071470131329457,9.796560576035391,1
6.3442788428015655,0.1282303211708418,1
-5.575138688697963,8.678997771582221,1
3.178024577160977,8.406235272124313,1
6.377177381783322,3.955921935814522,1
-12.21003148570057,1.8624212518620626,1
-3.4775919660492054,9.765881570461017,1
6.54073758612118,4.041045439873234,1
1.8741882558308256,-3.453374815704153,1
-3.5860657323324983,9.534893846904867,1
6.637641612393107,2.522694094689944,1
5.2199156444873,-1.9911914199399985,1
3.441538824987321,7.903248817001415,1
-0.6324554465049514,-0.6538413046232917,1
-11.706921761647418,2.8300390640503665,1
-0.17257671653038603,-3.3580576796779087,1
-0.8540165675264619,9.77899781031392,1
-11.809521500665955,2.4687083239767507,1
6.490279819549507,3.1938476721705067,1
0.033547222975074856,-2.9872425683130306,1
-1.0344769832518923,-1.835238709022664,1
4.0799519686861165,7.7977655385378455,1
-7.816898197260111,7.420306342366951,1
-1.2315650348571765,-0.9099410605358206,1
-2.2359309965571557,9.65621720018896,1
-9.296911351316274,6.360440502659168,1
-6.15600918480814,8.791850341084771,1
-11.720770875264062,3.5299556563471697,1
3.975398613676863,7.201224219953484,1
-5.0095605811240524,9.522391155336846,1
-0.3014408163525798,-2.9176757753096014,1
5.171169607160213,-2.235250945335806,1
2.6970939227007746,-3.4066165925623824,1
5.885684313116977,-0.468810991629641,1
2.320112350389033,-3.9290287362672953,1
-6.040199664565848,9.032517160028055,1
2.9503121985606713,-3.2401697170329298,1
6.244949045800317,4.512388096828022,1
-12.044155328062065,2.5242699703484837,1
-12.376899020259954,0.7012647788085291,1
2.811444679201815,8.389435995394386,1
-9.012113317035347,6.844318495443493,1
6.616035918659115,0.049364056843158324,1
6.22623981148061,1.1869372537333465,1
-0.033276515913745586,9.298975594038685,1
-12.339230977199607,1.7144193205041602,1
-0.8613868229144384,-0.529838047683364,1
-9.496395148141454,6.142962762903845,1
-12.68717500738971,0.7021671334937524,1
-7.092386768235323,8.017149530163802,1
-1.811697549934912,9.62300946916923,1
5.374017884355985,-1.5988467972624907,1
5.726506300949413,-1.2982339987113671,1
-4.585270099673643,9.330400219229919,1
-12.354809070592685,0.8114954157631966,1
-12.605682647722427,0.4614974608628726,1
-9.056155948740845,6.5315395507714715,1
1.321400025699242,-3.5841417741812274,1
5.059588057351044,-1.8012550501064795,1
-6.970136576570282,8.28801365828735,1
5.376542542973804,5.623308578167713,1
3.513811194072774,8.33238509964354,1
-0.39888913691213534,9.435826539371593,1
-10.985149627096572,3.8230937275323265,1
5.5459817578640935,-1.6004889165976988,1
-0.8864413043946993,-0.8936571707257974,1
3.163747735373699,-3.446266149154731,1
1.8320821923085058,-3.433468762937811,1
-11.697220347958668,3.1146627771019566,1
-0.20695833464651905,0.0500875886321839,1
-1.2215936211288694,9.414535267308722,1
-0.5622671145618545,-2.96706558571891,1
6.422461353421607,0.900080881475836,1
4.565484937375059,7.149331809694989,1
-3.390422401767872,9.466108976505144,1
3.7967244359826773,7.502336327360314,1
5.962143213191054,-0.13532005448187479,1
-8.944344258761971,6.326857957085455,1
-9.534226292113829,6.2138817200686285,1
1.44536486559708,-3.632843403084792,1
-3.043460441560696,9.57719076457412,1
4.5541175275072385,-2.5858062437625335,1
-0.14855606050494088,9.547181420615662,1
-0.9199245936533299,9.403835993050063,1
4.998298162016363,-2.070968972421348,1
-8.358998647679558,7.263929200364365,1
1.0824711234866065,9.119199999226264,1
6.165805247712192,2.897626701562148,1
-8.743783575921755,7.450887735673865,1
6.4518678813881545,0.9964111315818385,1
6.820270070068613,0.6013485848410163,1
-0.4149097240327864,9.765180836325241,1
-5.259257667671909,8.975452129908565,1
-10.898598394874512,4.462295322879225,1
-3.736060266751859,9.464714662567928,1
2.263211926637756,8.555401313719473,1
5.508527948535515,-1.4336373574916728,1
6.34082934173654,0.9937651705475538,1
-11.466449195311945,3.413340319921631,1
